여행지 id,여행지명칭,분류,태그,지역구분,주소,여행지 경도,여행지 위도
TRAVEL_001269,성복호,체험,기타레저,강원,강원도 고성군 죽왕면 공현진항,128.4968875,38.3360041
TRAVEL_001270,세일호,체험,기타레저,경남,통영시 산양읍 풍화일주로 540,128.3446407,34.82445804
TRAVEL_001271,송라낚시터,체험,기타레저,경기,경기 화성시 매송면 매송북길 179,126.9018137,37.28429113
TRAVEL_001272,수월호레져-5호,체험,기타레저,경남,통영시 도산면 도산일주로 1190-17,128.3295293,34.88456216
TRAVEL_001273,승일레져,체험,기타레저,경기,경기도 화성시 양감면 은행나무로 62번길 35-7,126.9387331,37.06637256
TRAVEL_001274,신광레져,체험,기타레저,경남,경남 통영시 산양읍 궁항길 55 신광레져,128.3808879,34.8105158
TRAVEL_001275,신흥바다낚시공원,체험,기타레저,제주,제주 제주시 조천읍 조함해안로 247-2,126.6474307,33.5505711
TRAVEL_001276,안석낚시터,체험,기타레저,경기,경기 화성시 남양읍 안석리 12-6,126.8129628,37.2090205
TRAVEL_001277,알파피싱,체험,기타레저,경남,경상남도 통영시 용남면 견유2길 98-24,128.4723223,34.8890642
TRAVEL_001278,양오낚시터,체험,기타레저,인천,인천 강화군 송해면 전망대로423번길 161,126.4438133,37.8000286
TRAVEL_001279,양지레저,체험,기타레저,경남,경상남도 통영시 도산면 도산일주로 1331,128.3353899,34.88250694
TRAVEL_001280,어류정낚시터,체험,기타레저,인천,인천 강화군 삼산면 어류정길 102 어류정낚시터,126.3376046,37.66418147
TRAVEL_001281,어심낚시터,체험,기타레저,경기,경기 안산시 단원구 잘푸리길 107,126.5659011,37.23573529
TRAVEL_001282,여수베테랑피싱,체험,기타레저,전남,전라남도 여수시 돌산읍 진두해안길 26-14,127.7390848,34.73262435
TRAVEL_001283,연암낚시터,체험,기타레저,울산,울산 북구 무룡로 298,129.3903623,35.57928146
TRAVEL_001284,열린민박,체험,기타레저,전남,전남 완도군 약산면 가사길 61,126.9275814,34.37090106
TRAVEL_001285,영광호,체험,기타레저,전북,전라북도 군산시 옥도면 무녀도2길 178,126.4371172,35.80167575
TRAVEL_001286,영진투어랜드,체험,기타레저,전남,전라남도 고흥군 도화면 구암리,127.3150719,34.50764227
TRAVEL_001287,영창피싱레저,체험,기타레저,경남,경상남도 통영시 민양길 464,128.3742487,34.84340089
TRAVEL_001288,영흥도경영배낚시,체험,기타레저,경남,경상남도 통영시 민양길 464,128.3742487,34.84340089
TRAVEL_001289,오션플레이호,체험,기타레저,강원,강원 강릉시 사천면 진리항구길 47 1층,128.875341,37.837125
TRAVEL_001290,오천바다낚시,체험,기타레저,충남,충청남도 보령시 천북면 홍보로 437,126.5253974,36.47618337
TRAVEL_001291,오천선상낚시,체험,기타레저,충남,충남 보령시 천북면 홍보로 393,126.5242032,36.47251711
TRAVEL_001292,온누리호,체험,기타레저,경남,경남 통영시 통영해안로 35,128.4037186,34.83348586
TRAVEL_001293,완도피싱,체험,기타레저,전남,전남 완도군 완도읍 해변공원로 149,126.7488481,34.32662529
TRAVEL_001294,욕지바다낚시,체험,기타레저,경남,경남 통영시 욕지면 욕지일주로 85,128.264847,34.63397791
TRAVEL_001295,용연낚시,체험,기타레저,제주,제주특별자치도 제주시 용담2동,126.51311,33.50896245
TRAVEL_001296,용한호,체험,기타레저,강원,강원도 고성군 죽왕면 공현진해변길 51,128.510108,38.35322457
TRAVEL_001297,원평낚시레저,체험,기타레저,경남,통영시 용남면 밤개길 128-12,128.4643784,34.89498007
TRAVEL_001298,유람선낚시,체험,기타레저,부산,부산 사하구 다대동로 52,128.9734686,35.05738779
TRAVEL_001299,유방낚시레저,체험,기타레저,경남,경남 통영시 용남면 견유2길 98-38,128.4712668,34.88875866
TRAVEL_001300,유일천막,체험,기타레저,강원,강원 고성군 거진읍 거탄진로 163,128.4578042,38.44862908
TRAVEL_001301,은빛물결,체험,기타레저,전남,전남 여수시 신월1길 44-1,127.7086432,34.72359706
TRAVEL_001302,이글스호,체험,기타레저,충남,충남 태안군 남면 한바위길 41,126.3533536,36.62163591
TRAVEL_001303,이오피싱,체험,기타레저,부산,부산 기장군 기장읍 대변로 153 이오피싱낚시터,129.2287473,35.22576255
TRAVEL_001304,이인성,체험,기타레저,강원,강원도 양양군 현남면 인구길 61,128.7607639,37.96963518
TRAVEL_001305,이호체험배낚시,체험,기타레저,제주,제주 제주시 테우해안로 174,126.4521989,33.49679616
TRAVEL_001306,일승호,체험,기타레저,충남,충남 태안군 안면읍 꽃지2길 10-6,126.3377195,36.49009523
TRAVEL_001307,장고항바다좌대낚시터(삼봉호),체험,기타레저,충남,석문면 장고항 지선,126.5585186,37.02537063
TRAVEL_001308,장고항피싱,체험,기타레저,충남,충남 당진시 석문면 석문방조제로 1912,126.5654348,37.02245442
TRAVEL_001309,장촌레저,체험,기타레저,경남,경남 통영시 산양읍 풍화일주로 228 장촌낚시,128.3696109,34.8185147
TRAVEL_001310,재경호,체험,기타레저,강원,강원 삼척시 근덕면 삼척로 2048-57,129.317485,37.28597498
TRAVEL_001311,정남진레져(구:감성1호),체험,기타레저,전남,전남 장흥군 회진면 회진로 423,126.9390776,34.48524957
TRAVEL_001312,제1시온호,체험,기타레저,제주,제주특별자치도 제주시 한경면 고산리 3613,126.2533866,33.32781172
TRAVEL_001313,제78피싱2호,체험,기타레저,제주,제주 제주시 탑동로 112,126.5169428,33.51473965
TRAVEL_001314,제니스피싱,체험,기타레저,전남,전남 완도군 완도읍 해변공원로 111 1동 1호,126.747765,34.32337563
TRAVEL_001315,조암낚시터,체험,기타레저,경기,경기 화성시 우정읍 한뿌리1길 157-15,126.8024946,37.09550568
TRAVEL_001316,조영석,체험,기타레저,강원,강원도 양양군 강현면 주청2길 7,128.6292156,38.11872641
TRAVEL_001317,진양호,체험,기타레저,경남,경남 진주시 판문동,128.0480742,35.1679698
TRAVEL_001318,진양호배낚시,체험,기타레저,강원,강원 고성군 죽왕면 괘진길 76,128.5508283,38.29600981
TRAVEL_001319,진영호,체험,기타레저,충남,충청남도 홍성군 서부면 남당리 12,126.4715943,36.56569993
TRAVEL_001320,짱구낚시,체험,기타레저,인천,인천광역시 옹진군 영흥면 영흥로 109-10,126.4971569,37.2548152
TRAVEL_001321,차귀도수용호,체험,기타레저,제주,제주 제주시 한경면 노을해안로 1150,126.1646725,33.30870134
TRAVEL_001322,창표낚시,체험,기타레저,경남,경남 거제시 둔덕면 거제남서로 4734,128.494294,34.83695931
TRAVEL_001323,천일호,체험,기타레저,충남,충남 태안군 안면읍 백사장 1길 77번지[백사장항],126.3186077,36.58475068
TRAVEL_001324,천지5호,체험,기타레저,인천,인천 중구 축항대로 142,126.6124742,37.45384967
TRAVEL_001325,청신호,체험,기타레저,경남,경상남도 통영시 산양읍 원항1길 208,128.3767775,34.79557295
TRAVEL_001326,청춘바다낚시,체험,기타레저,경기,경기 시흥시 오동마을로6번길 21,126.7431596,37.35208602
TRAVEL_001327,청호레저,체험,기타레저,전남,전라남도 고흥군 봉래면 신금리,127.4479503,34.46503817
TRAVEL_001328,캡틴호,체험,기타레저,제주,제주 서귀포시 동홍서로 82,126.5702774,33.25618574
TRAVEL_001329,크리스탈호,체험,기타레저,전북,전북 군산시 옥도면 선유남3길 4,126.4107583,35.80714691
TRAVEL_001330,킹콩낚시,체험,기타레저,인천,인천 중구 축항대로 142,126.6124742,37.45384967
TRAVEL_001331,탑피싱호,체험,기타레저,경남,경상남도 통영시 산양읍 연화리 307,128.4311615,34.80018452
TRAVEL_001332,태극호수산,체험,기타레저,충남,충남 태안군 남면 당암리20,126.292691,36.67493429
TRAVEL_001333,태흥낚시,체험,기타레저,제주,제주 서귀포시 남원읍 태신로 1 태흥낚시,126.7453449,33.28654629
TRAVEL_001334,통영도산낚시,체험,기타레저,경남,경남 통영시 도산면 도산일주로 43,128.3603872,34.90289399
TRAVEL_001335,통영명륜호,체험,기타레저,경남,통영시 산양읍 논아랫개길 156,128.4329674,34.78215879
TRAVEL_001336,통영바다낚시레저,체험,기타레저,경남,경남 거제시 사등면 거제대로 5499,128.5437599,34.91036866
TRAVEL_001337,통영세린호,체험,기타레저,경남,경남 통영시 산양읍 산양일주로 602,128.4196072,34.79190746
TRAVEL_001338,팀인천피싱,체험,기타레저,인천,인천 중구 연안부두로33번길 7,126.6032806,37.45504382
TRAVEL_001339,팬더레저,체험,기타레저,제주,제주 제주시 한경면 한경해안로 448-6,126.1683104,33.34030901
TRAVEL_001340,프로낚시,체험,기타레저,인천,인천 옹진군 영흥면 영흥로 109-10,126.4971569,37.2548152
TRAVEL_001341,피싱스페이스,체험,기타레저,경남,경남 통영시 용남면 견유1길 58 피싱스페이스,128.4690726,34.88853643
TRAVEL_001342,피싱웨이호,체험,기타레저,제주,제주특별자치도 제주시 백포동길 28 (이호1동) 제주피싱웨이,126.460698,33.50274008
TRAVEL_001343,하늘다바낚시터,체험,기타레저,경기,경기 안산시 단원구 작은상재미길 99,126.6085085,37.23198647
TRAVEL_001344,한일호,체험,기타레저,충남,충남 당진시 석문면 장고항로 329,126.5592129,37.03100888
TRAVEL_001345,항포낚시터,체험,기타레저,인천,인천 강화군 삼산면 삼산서로310번길 21,126.2837751,37.70634228
TRAVEL_001346,해뜨는수산,체험,기타레저,전북,전북 군산시 옥도면 신시도길 36 해뜨는식당,126.4489213,35.81772968
TRAVEL_001347,해림낚시,체험,기타레저,경남,경남 사천시 신향1길 13,128.0916601,34.92488675
TRAVEL_001348,해맞이낚시마트,체험,기타레저,강원,강원 고성군 거진읍 거탄진로 197 해맞이낚시마트,128.4615539,38.44949017
TRAVEL_001349,해변낚시,체험,기타레저,충남,충남 서천군 서면 홍원길 77 1.2.3수산횟집,126.5757065,36.16599759
TRAVEL_001350,해승낚시,체험,기타레저,전남,전남 고흥군 봉래면 사양선창길 115,127.4467555,34.48078639
TRAVEL_001351,현대낚시,체험,기타레저,전남,전남 해남군 화원면 영호길 42-13 현대슈퍼,126.3472912,34.70041012
TRAVEL_001352,현주바다낚시,체험,기타레저,인천,인천 중구 연안부두로 33번길 4,126.6025862,37.45482161
TRAVEL_001353,혜성골드휴게소,체험,기타레저,전남,전남 신안군 압해읍 천사로 15,126.3571487,34.81484184
TRAVEL_001354,회진레저,체험,기타레저,전남,전라남도 장흥군 회진면 회진북문길 14-1,126.9390777,34.48411081
TRAVEL_001355,힐링호,체험,기타레저,전북,전북 부안군 변산면 격포항길37,126.4713409,35.62278004
TRAVEL_001356,마린다이빙리조트,체험,기타레저,강원,강원 속초시 중앙로46번길 56,128.5834673,38.19802186
TRAVEL_001357,US마린리치,체험,기타레저,부산,부산 해운대구  선수촌로 122,129.1216184,35.202041
TRAVEL_001358,베스트보트,체험,기타레저,경기,경기 화성시 서신면 전곡항로14번길 11-10,126.6533946,37.18557596
TRAVEL_001359,바다가보이는풍경,체험,기타레저,경남,경남 거제시 하청면 칠천로 1217-2 ,128.6476653,34.99544434
TRAVEL_001360,이순신마리나,체험,기타레저,전남,전남 여수시 웅천남2로 12,127.6724236,34.7452329
TRAVEL_001361,송지아이파크다이브센타,체험,기타레저,강원,강원도 고성군 죽왕면 심층수길 36-1,128.5286627,38.32692244
TRAVEL_001362,모이라수상레저,체험,기타레저,부산,부산 해운대구 송정동 송정구덕포길 37,129.1974737,35.17465658
TRAVEL_001363,천호해운,체험,기타레저,강원,강원 동해시 송정동 대동로 265-6,129.1257736,37.49344736
TRAVEL_001364,코랄서프,체험,기타레저,강원,강원 속초시 새마을13길 15,128.6042436,38.18624585
TRAVEL_001365,진해마리나리조트,체험,기타레저,경남,경남 창원시 진해구 웅천동로49번길 100-1,128.7649578,35.0993515
TRAVEL_001366,갈남어촌체험마을,체험,기타레저,강원,강원 삼척시 원덕읍 갈남길 49-26,129.3252345,37.28133678
TRAVEL_001367,보옥어촌체험마을,체험,기타레저,전남,전남 완도군 보길면 보옥길 8,126.5177619,34.12794927
TRAVEL_001368,부산본어묵 어묵체험관,체험,기타레저,부산,부산 영도구 해양로301번길 45,129.0797088,35.07880402
TRAVEL_001369,함평석두어촌체험마을,체험,기타레저,전남,전남 함평군 함평읍 주포로 622,126.4412735,35.08603484
TRAVEL_001370,섬미리내 휴양마을,체험,기타레저,경남,경남 거제시 하청면 와항2길 3,128.6496103,34.96653095
TRAVEL_001371,심곡어촌체험마을,체험,기타레저,강원,강원 강릉시 강동면 헌화로 658,129.0513861,37.66514832
TRAVEL_001372,쌍근어촌체험마을,체험,기타레저,경남,경상남도 거제시 남부면 탑포리,128.6019253,34.76680241
TRAVEL_001373,다슬기체험장,체험,기타레저,전남,전남 완도군 군외면 초평1길 22,126.6557996,34.37242419
TRAVEL_001374,비양리사무소,체험,기타레저,제주,제주 제주시 한림읍 비양도길 23,126.2291925,33.4051639
TRAVEL_001375,힐링서프,체험,기타레저,부산,부산 사하구  다대로 692 (다대동),128.965859,35.048455
TRAVEL_001376,희영호,체험,기타레저,경남,경남 통영시 도산면 저산유촌길 68-6,128.304585,34.906272
TRAVEL_001377,효원스쿠버다이빙,체험,기타레저,부산,부산 동래구  반송로 229 (안락동),129.098319,35.201356
TRAVEL_001378,제백요트학교,체험,기타레저,경기,경기 화성시 서신면 전곡항로14번길 2-21,126.651655,37.185171
TRAVEL_001379,화성요트,체험,기타레저,경기,경기 화성시 서신면 전곡항로 5 (전곡마리나클럽하우스),126.651044,37.185588
TRAVEL_001380,전곡마리나항,체험,기타레저,경기,경기 화성시 서신면 전곡항로 5 (전곡마리나클럽하우스),126.651044,37.185588
TRAVEL_001381,호미나루 다이브리조트,체험,기타레저,경북,경북 포항시 남구 호미곶면 호미로1857번길 1,129.532494,36.056846
TRAVEL_001382,현대호,체험,기타레저,경남,경남 통영시  통영해안로 35 (당동),128.403688,34.83342
TRAVEL_001383,H2O다이브리조트,체험,기타레저,경북,경북 울진군 평해읍 직고개길 3-9,129.470269,36.718105
TRAVEL_001384,해원다이브리조트,체험,기타레저,강원,강원 강릉시 사천면 진리항구길 45,128.875337,37.837055
TRAVEL_001385,함덕써핑,체험,기타레저,제주,제주 제주시 조천읍 함와로 21,126.674791,33.538221
TRAVEL_001386,hello yacht,체험,기타레저,부산,부산 해운대구  해운대해변로 84 (우동),129.140649,35.160666
TRAVEL_001387,한산마리나리조트연수센터,체험,기타레저,경남,경남 통영시 한산면 두억로 348-23 (신광수산),128.468349,34.789675
TRAVEL_001388,한국해양소년단 전남동부연맹,체험,기타레저,전남,전남 여수시 화양면 화양로 1436-29,127.620923,34.709263
TRAVEL_001389,한국해양레저,체험,기타레저,강원,"강원 동해시  일출로 214 (어달동, 동해해양경찰서어달출장소)",129.120012,37.5612
TRAVEL_001390,워터월드 다이빙리조트,체험,기타레저,경북,경북 울진군 근남면 망양정로 463,129.418327,36.921553
TRAVEL_001391,한국산업잠수교육센터,체험,기타레저,전남,"전남 순천시  덕월2길 14 (덕월동, 순천잠수교육센터 다이빙스쿨)",127.489516,34.932154
TRAVEL_001392,학포웰빙가펜션,체험,기타레저,경북,경북 울릉군 서면 학포길 35-7,130.807808,37.501416
TRAVEL_001393,하파서프,체험,기타레저,강원,강원 강릉시 사천면 진리해변길 165,128.871337,37.844721
TRAVEL_001394,하양지낚시점,체험,기타레저,경남,경남 통영시 도산면 도산일주로 1379-1,128.340276,34.882775
TRAVEL_001395,다이브센터&펜션,체험,기타레저,경북,경북 포항시 남구 동해면 호미로 2728,129.483471,36.015851
TRAVEL_001396,하늘섬펜션,체험,기타레저,경남,경남 통영시 욕지면 욕지일주로 632-99 (펜션),128.238565,34.649995
TRAVEL_001397,플레이서프,체험,기타레저,제주,제주 제주시 조천읍 함덕19길 4,126.66993,33.540776
TRAVEL_001398,프린세스 요트코리아,체험,기타레저,전남,전남 여수시  오동도로 61-15 (수정동),127.750634,34.744426
TRAVEL_001399,프리폴링,체험,기타레저,제주,제주 서귀포시 표선면 표선동서로 35-40,126.819113,33.313163
TRAVEL_001400,루나,체험,기타레저,충남,"충남 천안시 서북구  월봉로 90 (쌍용동, 은하빌딩)",127.118394,36.798579
TRAVEL_001401,프로다이빙센타,체험,기타레저,충남,충남 태안군 근흥면 황골길 125-3,126.199088,36.686893
TRAVEL_001402,프로그다이빙,체험,기타레저,경남,경남 창원시 진해구  이동로27번길 2 (이동),128.694965,35.151136
TRAVEL_001403,포항해양스포츠아카데미,체험,기타레저,경북,"경북 포항시 북구  해안로 173 (두호동, 해양스포츠아카데미)",129.382674,36.063095
TRAVEL_001404,스쿠버월드,체험,기타레저,경북,경북 포항시 북구 흥해읍 죽천길,129.419448,36.089703
TRAVEL_001405,파라다이스 스킨스쿠버,체험,기타레저,강원,강원 양양군 현남면 안남애길 59 (주문진횟집),128.785288,37.943876
TRAVEL_001406,파라다이스마린,체험,기타레저,경북,경북 포항시 남구  운하로 160 (송도동),129.37173,36.037403
TRAVEL_001407,통일낚시,체험,기타레저,경남,경남 통영시 산양읍 일운2길 25-9,128.430713,34.801646
TRAVEL_001408,통영해양레포츠,체험,기타레저,경남,경남 통영시 광도면 남해안대로,128.412659,34.878054
TRAVEL_001409,통영요트학교,체험,기타레저,경남,"경남 통영시  도남로 269-28 (도남동, 요트면허시험장)",128.434907,34.828226
TRAVEL_001410,스쿠바캠프,체험,기타레저,경남,경남 통영시 산양읍 산양일주로 754,128.413243,34.782065
TRAVEL_001411,태화강수상레져계류장,체험,기타레저,울산,"울산 남구  부두로 286 (여천동, 태화강 수상레저 계류장)",129.375152,35.530738
TRAVEL_001412,태종테크,체험,기타레저,경북,부산 영도구  대교로 34 (봉래동2가),129.041575,35.094312
TRAVEL_001413,코바다이빙스쿨,체험,기타레저,제주,"제주 제주시  서해안로 216 (도두일동, 제주아모렉스가족호텔)",126.470198,33.507446
TRAVEL_001414,코랄다이브,체험,기타레저,제주,제주 서귀포시  막숙포로 68 (법환동),126.514473,33.235531
TRAVEL_001415,충무호,체험,기타레저,경남,경남 통영시 도산면 저산유촌길 105,128.303224,34.904689
TRAVEL_001416,제주블루홀,체험,기타레저,제주,제주 제주시 구좌읍 세평항로 47,126.855109,33.527445
TRAVEL_001417,제주꿈꾸는 고래,체험,기타레저,제주,제주 서귀포시  중산간동로 8128-40 (서홍동),126.547387,33.264639
TRAVEL_001418,프리다이브오르카,체험,기타레저,제주,제주 서귀포시  칠십리로 447 (보목동),126.599049,33.243031
TRAVEL_001419,카나리아147,체험,기타레저,경남,경남 거제시 사등면 덕호해안길 147,128.473348,34.873416
TRAVEL_001420,칠천수상레저,체험,기타레저,경남,경남 거제시 하청면 칠천로 275-21 (옥계마을회관),128.630139,34.978544
TRAVEL_001421,칠성항해,체험,기타레저,경북,경북 포항시 남구  운하로 160 (송도동),129.37173,36.037403
TRAVEL_001422,추자다이브,체험,기타레저,제주,제주 제주시 추자면 추자로 98-1,126.296738,33.959423
TRAVEL_001423,추암다이브랜드,체험,기타레저,강원,강원 동해시  촛대바위길 10 (추암동),129.158538,37.478182
TRAVEL_001424,최기영스쿠바리조트,체험,기타레저,경남,경남 창원시 마산합포구 구산면 해양관광로 1736,128.563755,35.076894
TRAVEL_001425,청주스킨스쿠버교육센터,체험,기타레저,충북,충북 청주시 서원구  구룡산로 377 (수곡동),127.486307,36.61838
TRAVEL_001426,청곡낚시레져,체험,기타레저,경남,경남 거제시 사등면 청곡1길 40,128.507067,34.905607
TRAVEL_001427,철이마린,체험,기타레저,경남,경남 창원시 마산합포구 진동면 미더덕로 252,128.470041,35.09953
TRAVEL_001428,천학정스쿠버리조트,체험,기타레저,강원,강원 고성군 토성면 천학정길 39,128.546527,38.291695
TRAVEL_001429,천지연40,숙박,기타숙박,제주,제주 서귀포시  천지연로 40 (서귀동),126.562219,33.242503
TRAVEL_001430,천수만마린,체험,기타레저,충남,충남 홍성군 서부면 서부서길 20-6,126.502034,36.597765
TRAVEL_001431,마산해양레포츠센터,체험,기타레저,경남,경남 창원시 마산합포구  돝섬1길 187 (월영동),128.579864,35.179771
TRAVEL_001432,지오클럽 여수,체험,기타레저,전남,전남 여수시  예울마루로 37-42 (웅천동),127.669447,34.745787
TRAVEL_001433,태풍레저,체험,기타레저,경남,경남 통영시 산양읍 풍화일주로 224,128.370163,34.818533
TRAVEL_001434,제주요트조종면허시험장,체험,기타레저,제주,제주 제주시  도두항서길 26 (도두일동),126.465615,33.506501
TRAVEL_001435,제주와따해양레저,체험,기타레저,제주,제주 서귀포시 표선면 표선당포로 29,126.845611,33.326606
TRAVEL_001436,제주스쿠버스쿨 스쿠버다이빙,체험,기타레저,제주,제주 서귀포시  서호호근로46번길 68 (서호동),126.528833,33.248419
TRAVEL_001437,제주블루샤크다이빙,체험,기타레저,제주,제주 서귀포시  솔동산로10번길 10 (서귀동),126.562802,33.243808
TRAVEL_001438,제이제이서프,체험,기타레저,강원,강원 양양군 현남면 동산큰길 9,128.758929,37.976816
TRAVEL_001439,신창투명카약,체험,기타레저,제주,제주 제주시 한경면 한경해안로 485,126.172141,33.343018
TRAVEL_001440,제부레저랜드,체험,기타레저,경기,경기 화성시 서신면 해안길 260-2,126.61813,37.164257
TRAVEL_001441,제백요트학교 여수지점,체험,기타레저,전남,전남 여수시  신월로 442 (신월동),127.697583,34.726372
TRAVEL_001442,전라북도요트협회,체험,기타레저,전북,전북 부안군 변산면 도유로 34,126.488154,35.613183
TRAVEL_001443,전북잠수전문학교 익산점,체험,기타레저,전북,전북 익산시 금마면 미륵사지로4길 30,127.04588,35.990977
TRAVEL_001444,전남요트아카데미,체험,기타레저,전남,전남 목포시  해양대학로 91 (죽교동),126.364865,34.791414
TRAVEL_001445,잭서프,체험,기타레저,경북,경북 포항시 북구 흥해읍 영일만항로 96,129.428863,36.111812
TRAVEL_001446,장호1리어촌계영어조합법인,체험,기타레저,강원,강원 삼척시 근덕면 장호항길 99 (장호출장소),129.317498,37.287761
TRAVEL_001447,잠수마실,체험,기타레저,경북,울산 울주군 온양읍 대운길 3,129.27944,35.411889
TRAVEL_001448,잠수교육연구협회,체험,기타레저,제주,제주 제주시 한림읍 한림해안로 621,126.278548,33.442674
TRAVEL_001449,임랑서핑학교,체험,기타레저,부산,부산 기장군 장안읍 임랑해안길 61 (임랑서핑학교),129.26472,35.319649
TRAVEL_001450,일산해양레포츠,체험,기타레저,울산,"울산 동구  해수욕장10길 7 (일산동, 일산해수욕장 행정봉사실)",129.43062,35.49577
TRAVEL_001451,인내요트클럽,체험,기타레저,경기,경기 화성시 서신면 전곡항로 5 (전곡마리나클럽하우스),126.651044,37.185588
TRAVEL_001452,이지다이빙,체험,기타레저,부산,부산 사하구  구평로 8 (구평동),128.991024,35.076008
TRAVEL_001453,이스트사이드서프,체험,기타레저,강원,강원 양양군 현남면 창리길 6,128.759012,37.971761
TRAVEL_001454,이동레저,체험,기타레저,부산,부산 기장군 일광읍 이동길 27-1,129.245361,35.272627
TRAVEL_001455,위드다이브,체험,기타레저,경기,경기 성남시 수정구  태평로 54 (태평동),127.13272,37.449143
TRAVEL_001456,월포C레저,체험,기타레저,경북,경북 포항시 북구 청하면 해안로 2472,129.374895,36.208328
TRAVEL_001457,울진해양레포츠센터,체험,기타레저,경북,경북 울진군 매화면 오산항길 59 (울진해양레포츠센터),129.412856,36.890224
TRAVEL_001458,울산제트스키,체험,기타레저,경북,울산 울주군 서생면 해맞이로 1570,129.34274,35.381893
TRAVEL_001459,울릉현포다이브,체험,기타레저,경북,경북 울릉군 북면 울릉순환로 2625,130.8255,37.52633
TRAVEL_001460,아쿠아캠프,체험,기타레저,경북,경북 울릉군 울릉읍 울릉순환로 31-3,130.91391,37.505305
TRAVEL_001461,우주스쿠버,체험,기타레저,경기,경기 안산시 단원구  동산로 63 (원시동),126.797279,37.314463
TRAVEL_001462,우도다이브,체험,기타레저,제주,제주 제주시 우도면 우도해안길 1040,126.967738,33.503059
TRAVEL_001463,요트탈래,체험,기타레저,울산,울산 동구  일산진11길 187 (일산동),129.431731,35.499519
TRAVEL_001464,요트위크,체험,기타레저,부산,부산 해운대구  해운대해변로 84 (우동),129.140649,35.160666
TRAVEL_001465,부산요트투어 요트야,체험,기타레저,부산,부산 해운대구  해운대해변로 84 (우동),129.140649,35.160666
TRAVEL_001466,속초마리나,체험,기타레저,강원,강원 속초시  철새길 106 (조양동),128.589663,38.19229
TRAVEL_001467,요트데이 요트투어,체험,기타레저,경북,경북 포항시 북구 기북면 오덕길 44,129.175358,36.142973
TRAVEL_001468,부산요트투어G,체험,기타레저,부산,부산 해운대구  해운대해변로 84 (우동),129.140649,35.160666
TRAVEL_001469,와이다이브 제주센터,체험,기타레저,제주,제주 서귀포시  태평로442번길 21 (서귀동),126.568107,33.244364
TRAVEL_001470,옥토퍼스다이브클럽,체험,기타레저,제주,제주 제주시  일주서로 7740 (도두일동),126.473364,33.493308
TRAVEL_001471,오이스터요트,체험,기타레저,부산,부산 해운대구  해운대해변로 84 (우동),129.140649,35.160666
TRAVEL_001472,오션트리리조트,체험,기타레저,제주,제주 서귀포시  월드컵로 188 (강정동),126.505307,33.232865
TRAVEL_001473,오션코리아,체험,기타레저,부산,부산 해운대구  해운대해변로 84 (우동),129.140649,35.160666
TRAVEL_001474,오션컬트,체험,기타레저,강원,강원 양양군 손양면 오산길 34-4,128.664491,38.09008
TRAVEL_001475,오션스테이,체험,기타레저,인천,인천 남동구  소래역서로2번길 23 (논현동),126.731284,37.402702
TRAVEL_001476,오션서프,체험,기타레저,강원,강원 양양군 강현면 뒷나루2길 24,128.624356,38.128325
TRAVEL_001477,제주오션파크,체험,기타레저,제주,제주 서귀포시 성산읍 시흥하동로 113,126.90791,33.477979
TRAVEL_001478,오렌지스쿠바,체험,기타레저,제주,제주 서귀포시  검은여로 85-1 (토평동),126.581051,33.250974
TRAVEL_001479,영덕해양레포츠센터,체험,기타레저,경북,경북 영덕군 영해면 영덕대게로 2804,129.429747,36.563427
TRAVEL_001480,여수해양스포츠,체험,기타레저,전남,"전남 여수시  소호로 392 (소호동, 소호요트마리나)",127.650198,34.738037
TRAVEL_001481,썸머런,체험,기타레저,경남,경남 거제시 일운면 옥림리 424-2,128.6927763,34.85221118
TRAVEL_001482,퐁당제주,체험,기타레저,제주,제주 제주시 애월읍 애월해안로 715-1,126.3773723,33.48412971
TRAVEL_001483,스티프서프,체험,기타레저,경북,경북 포항시 북구 흥해읍 영일만항로 20 (용한리 복지시설),129.421781,36.114284
TRAVEL_001484,스탠포드마린 통영요트투어,체험,기타레저,경남,"경남 통영시  도남로 269-20 (도남동, 해양스포츠센터)",128.433852,34.827726
TRAVEL_001485,스쿠버칼리지,체험,기타레저,부산,부산 수영구  광안해변로  (민락동),129.120289,35.154778
TRAVEL_001486,스쿠버스쿨제주,체험,기타레저,제주,"제주 제주시  테우해안로 138 (이호일동, 블루오션다가구주택)",126.448727,33.497502
TRAVEL_001487,송정윈드서핑,체험,기타레저,부산,부산 해운대구  송정해변로 54 (송정동),129.200338,35.179775
TRAVEL_001488,속초수상레저,체험,기타레저,강원,강원 속초시  해오름로 77-6 (대포동),128.607467,38.181708
TRAVEL_001489,소호요트마리나,체험,기타레저,전남,"전남 여수시  소호로 392 (소호동, 소호요트마리나)",127.650198,34.738037
TRAVEL_001490,성산스쿠버리조트,체험,기타레저,제주,제주 서귀포시 성산읍 일출로 258-5,126.933603,33.460981
TRAVEL_001491,섭지스쿠버,체험,기타레저,제주,제주 서귀포시 성산읍 신양로122번길 45-3,126.919132,33.435511
TRAVEL_001492,설악레저체험학교,체험,기타레저,강원,강원 고성군 죽왕면 봉수대길 10-22 (봉수대해변),128.526695,38.323108
TRAVEL_001493,설바위스쿠버횟집,체험,기타레저,경북,경북 포항시 북구 흥해읍 해안로 1482,129.393588,36.140003
TRAVEL_001494,서핑헤븐,체험,기타레저,울산,울산 울주군 서생면 진하해변길 2,129.34499,35.389503
